E_COMMODITY_LDESC,QTY_1_MO,UNIT_QY1,YEAR,MONTH,E_COMMODITY,STATE,ALL_VAL_MO,E_COMMODITY.1
FLOURS AND MEALS OF SOYBEANS,,,2018,5,120810,SD,704705.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,5,120810,VA,2138655.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,5,120810,WA,66538036.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,5,120810,WI,1266076.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,5,120810,XX,11118.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,IA,522942.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,-,73090011.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,AL,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,CA,244841.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,FL,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,GA,248832.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,IL,7574545.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,IN,287000.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,KS,1032381.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,KY,3227318.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,LA,1795357.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,MI,557075.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,MN,820863.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,MO,1119947.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,ND,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,NE,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,NV,97284.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,NY,34619.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,OH,505462.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,SD,73391.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,WA,54357216.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,WI,582841.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2018,2,120810,XX,8097.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,-,181647482.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,AL,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,AR,0.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,CA,1176634.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,CO,4901.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,FL,28800.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,GA,283952.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,IA,7761355.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,IL,10253405.0,120810.0
FLOURS AND MEALS OF SOYBEANS,,,2013,11,120810,IN,378000.0,120810.0
